key,Img_path,GD,OCMR,Group,Is_OCMR_true,OSRA,Is_OSRA_true,MolVec,Is_MolVec_true,Imago,Is_Imago_true
USPTO_0001976,USPTO_0001976.png,CNC1CCC(C2(C)OCC(C)(C)CO2)CC1,CNC1CCC(C2(C)OCC(C)(C)CO2)CC1,USPTO,True,CNC1CCC(CC1)C1(C)OCC(CO1)(C)C,True,CNC1CCC(C2(C)OCC(C)(C)CO2)CC1,True,CC1(C)COC(C)(C)OC1.CNC1CCCCC1,False
UOB_0001483,UOB_0001483.png,CC(C)(C)OC(=O)N1CCN(C(=O)OCC2c3ccccc3-c3ccccc32)C(C(=O)O)C1,CC(C)(C)OC(=O)N1CCN(C(=O)OCC2C3=C(C=CC=C3)C3=C2C=CC=C3)C(C(=O)O)C1,UOB,True,OC(=O)C1CN(CCN1C(=O)OCC1c2ccccc2-c2c1cccc2)C(=O)OC(C)(C)C,True,CC(C)(C)OC(=O)N1CCN(C(=O)OCC2C3=C(C=CC=C3)C3=C2C=CC=C3)C(C(=O)O)C1,True,CC(C)(C)OC(=O)N1CCN(C(=O)OCC2c3ccccc3-c3ccccc32)C(C(=O)O)C1,True
USPTO_0004309,USPTO_0004309.png,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(I)cc1,CC1=C(C2=CC=C(I)C=C2)N(C2=CC=C(Cl)C=C2Cl)N=C1C(=O)NN1CCCCC1,USPTO,True,Ic1ccc(cc1)c1c(C)c(nn1c1ccc(cc1Cl)Cl)C(=O)NN1CCCCC1,True,CC1=CC=C(N2N=C(C(=O)[Na]N3CCCCC3)C(C)=C2C2=CC=C(I)C=C2)C(Cl)=C1,False,Cc1ccc(-n2nc(C(=O)NN3CCCCC3)c(C)c2-c2ccc(I)cc2)c(C)c1,False
USPTO_0004319,USPTO_0004319.png,O=C(O)CCCOC(=O)OOC(=O)c1ccccc1,O=C(O)CCCOC(=O)OOC(=O)c1=c-c=c-c=c-1,USPTO,True,OC(=O)CCCOC(=O)OOC(=O)c1ccccc1,True,O=C(O)CCCOC(=O)OOC(=O)c1ccccc1,True,,False
UOB_0005682,UOB_0005682.png,C=CCOC(=O)N1CCN(C(=O)OCC2c3ccccc3-c3ccccc32)C(C(=O)O)C1,C=CCOC(=O)N1CCN(C(=O)OCC2C3=C(C=CC=C3)C3=C2C=CC=C3)C(C(=O)O)C1,UOB,True,C=CCOC(=O)N1CCN(C(C1)C(=O)O)C(=O)OCC1c2ccccc2-c2c1cccc2,True,C=CCOC(=O)N1CCN(C(=O)OCC2C3=C(C=CC=C3)C3=C2C=CC=C3)C(C(=O)O)C1,True,C=CCOC(=O)N1CCN(C(=O)OCC2c3ccccc3-c3ccccc32)C(C(=O)O)C1,True
USPTO_0001965,USPTO_0001965.png,Cc1nc2c(-c3cc4cc(C#N)ccc4[nH]3)cc(N)nc2[nH]1,CC1=NC2=C(C3=CC4=CC(C#N)=CC=C4N3)C=C(N)N=C2N1,USPTO,True,*#Cc1ccc2c(c1)cc([nH]2)c1cc(N)nc2c1nc([nH]2)C,False,CC1=NC2=C(C3=CC4=C/C(C#N)=C\C=C\4N3)/C=C(N)\N=C\2N1,True,Cc1nc2c(-c3cc4cc(C#N)ccc4[nH]3)cc(N)nc2[nH]1,True
UOB_0005291,UOB_0005291.png,NC(=S)c1ccc2c(c1)CCO2,NC(=S)C1=CC=C2OCCC2=C1,UOB,True,NC(=S)c1ccc2c(c1)CCO2,True,NC(=S)C1=CC=C2OCCC2=C1,True,NC(=S)c1ccc2c(c1)CCO2,True
USPTO_0002045,USPTO_0002045.png,NCCCN1CCCCCC1,NCCCN1CCCCCC1,USPTO,True,NCCCN1CCCCCC1,True,NCCCN1CCCCCC1,True,NCCCN1CCCCCC1,True
UOB_0004008,UOB_0004008.png,Cc1nc(-c2ccccc2)c(CO)s1,CC1=NC(C2=CC=CC=C2)=C(CO)S1,UOB,True,OCc1sc(nc1c1ccccc1)C,True,CC1=NC(C2=CC=CC=C2)=C(CO)S1,True,Cc1nc(-c2ccccc2)c(CO)s1,True
USPTO_0001585,USPTO_0001585.png,Cc1cc(C)cc(N2C(=O)/C(=N\Nc3cccc(-c4cccc(C(=O)O)c4)c3O)c3ccc(Cl)cc32)c1,CC1=CC(C)=CC(N2C(=O)C(=NNC3=CC=CC(C4=CC(C(=O)O)=CC=C4)=C3O)C3=C2C=C(Cl)C=C3)=C1,USPTO,False,Clc1ccc2c(c1)N(c1cc(C)cc(c1)C)C(=O)/C/2=N\*c1cccc(c1O)c1cccc(c1)C(=O)O,False,CC1=CC(C)=CC(N2C(=O)/C(=N\NC3=CC=CC(C4=CC(C(=O)O)=CC=C4)=C3O)C3=C2C=C(Cl)C=C3)=C1,True,Cc1cc(C)cc(N2C(=O)/C(=N\Nc3cccc(-c4cccc(C(=O)O)c4)c3O)c3ccc(Cl)cc32)c1,True
UOB_0004517,UOB_0004517.png,CC(=O)c1cc[nH]c1,CC(=O)C1=CNC=C1,UOB,True,CC(=O)c1c[nH]cc1,True,CC(=O)C1=CNC=C1,True,CC(=O)c1cc[nH]c1,True
USPTO_0005026,USPTO_0005026.png,Clc1cnc2ccccc2n1,ClC1=NC2=C(C=CC=C2)N=C1,USPTO,True,Clc1cnc2c(n1)cccc2,True,ClC1=NC2=C(C=CC=C2)N=C1,True,Cc1cnc2ccccc2n1,False
UOB_0002910,UOB_0002910.png,COC(=O)c1ccc(CN2CCN(C(=O)OC(C)(C)C)CC2)cc1,COC(=O)C1=CC=C(CN2CCN(C(=O)OC(C)(C)C)CC2)C=C1,UOB,True,COC(=O)c1ccc(cc1)CN1CCN(CC1)C(=O)OC(C)(C)C,True,COC(=O)C1=CC=C(CN2CCN(C(=O)OC(C)(C)C)CC2)C=C1,True,COC(=O)c1ccc(CN2CCN(C(=O)OC(C)(C)C)CC2)cc1,True
USPTO_0003882,USPTO_0003882.png,CN(C)C1CCN(c2ccc(-c3nnc(Cc4cccc(Oc5ccccc5)c4)o3)cc2)C1,CN(C)C1CCN(C2=CC=C(C3=NN=C(CC4=CC=CC(OC5=CC=CC=C5)=C4)O3)C=C2)C1,USPTO,True,CN(C1CCN(C1)c1ccc(cc1)c1nnc(o1)Cc1cccc(c1)Oc1ccccc1)C,True,C[SH](C)C1CC[SH](C2=CC=C(C3=B[SH]=C(CC4=CC=CC(OC5=CC=CC=C5)=C4)O3)C=C2)C1,False,CN(C)C1CCN(c2ccc(-c3nnc(Cc4cccc(Oc5ccccc5)c4)o3)cc2)C1,True
UOB_0004247,UOB_0004247.png,Oc1nnc(S)n1C1CCCCC1,OC1=NN=C(S)N1C1CCCCC1,UOB,True,Oc1nnc(n1C1CCCCC1)S,True,OC1=NN=C(S)N1C1CCCCC1,True,Oc1nnc(S)n1C1CCCCC1,True
USPTO_0003369,USPTO_0003369.png,CC[C@@H](COC)n1cc(Cl)nc(N2CCc3cc(Cl)cc(Cl)c32)c1=O,[H][C@](CC)(COC)N1C=C(Cl)N=C(N2CCC3=C2C(Cl)=CC(Cl)=C3)C1=O,USPTO,True,COC[C@@](n1cc(Cl)nc(c1=O)N1CCc2c1c(Cl)cc(c2)Cl)(CC)N,False,[H][C@](CC)(COC)N1C=C(Cl)N=C(N2CCC3=C2C(Cl)=CC(Cl)=C3)C1=O,True,CC[C@@H](COC)n1cc(C)nc(N2CCc3cc(Cl)cc(Cl)c32)c1=O,False
UOB_0003586,UOB_0003586.png,O=C(O)c1cc2cc(Br)ccc2o1,O=C(O)C1=CC2=C(C=CC(Br)=C2)O1,UOB,True,Brc1ccc2c(c1)cc(o2)C(=O)[Mn],False,O=C(O)C1=CC2=C(C=CC(Br)=C2)O1,True,O=Cc1cc2cc(Br)ccc2o1,False
USPTO_0005378,USPTO_0005378.png,COc1ccnc(C(=O)NC(COC(=O)C(C)Cc2ccccc2)C(=O)OC(C)C)c1O,COC1=C(O)C(C(=O)NC(COC(=O)C(C)Cc2ccccc2)C(=O)OC(C)C)=NC=C1,USPTO,True,COc1ccnc(c1O)C(=O)NC(C(=O)OC(C)C)COC(=O)C(Cc1ccccc1)C,True,COC1=C(O)C(C(=O)NC(COC(=O)C(C)CP)C(=O)OC(C)C)=NC=C1,False,COc1ccnc(C(=O)NC(COC(=O)C(C)Cc2ccccc2)C(=O)OC(C)C)c1O,True
UOB_0005354,UOB_0005354.png,COC(OC)c1ccc(C#N)c(S)n1,COC(OC)C1=NC(S)=C(C#N)C=C1,UOB,True,COC(c1ccc(c(n1)S)C#N)OC,True,BC1=C(S)N=C(C(OC)OC)C=C1,False,COC(OC)c1ccc(C#N)c(S)n1,True
USPTO_0002611,USPTO_0002611.png,CCCn1c(=O)c2[nH]c(-c3cnn(Cc4ccccc4)c3)nc2n(CCC)c1=O,CCCN1C(=O)C2=C(N=C(C3=CN(CC4=CC=CC=C4)N=C3)N2)N(CCC)C1=O,USPTO,True,CCCn1c2nc([nH]c2c(=O)n(c1=O)CCC)c1cnn(c1)Cc1ccccc1,True,CCCN1C(=O)C2=C(/N=C(/C3=CN(CC4=CC=CC=C4)N=C3)N2)N(CCC)C1=O,True,CCCn1c(=O)c2[nH]c(-c3cnn(Cc4ccccc4)c3)nc2n(CCC)c1=O,True
UOB_0004686,UOB_0004686.png,CSc1ccc(C#N)s1,CSC1=CC=C(C#N)S1,UOB,True,CSc1ccc(s1)C#N,True,CSC1=CC=C(C#N)S1,True,CSc1ccc(C#N)s1,True
USPTO_0003325,USPTO_0003325.png,C/C(Cl)=N\c1c(-c2ccc(C(F)(F)F)cc2)cccc1-c1ccc(C(F)(F)F)cc1,FC(F)(F)C1=CC=C(C2=CC=CC(C3=CC=C(C(F)(F)F)C=C3)=C2N=CCl)C=C1,USPTO,False,C=*C(/C(=N\c1c(cccc1c1ccc(cc1)C(F)(F)F)c1ccc(cc1)C(F)(F)F)/Cl)C,False,C/C(Cl)=N\C1=C(C2=CC=C(C(F)(F)F)C=C2)C=CC=C1C1=CC=C(C(F)(F)P)C=C1,False,C/C(=N/c1c(-c2ccc(C(F)(F)F)cc2)cccc1-c1ccc(C(F)(F)F)cc1)C(C)(C)C,False
USPTO_0001969,USPTO_0001969.png,CNC1CC(C)(C)C(=O)C(C)(C)C1,CNC(C)C,USPTO,False,C*C1CC(C)(C)C(=O)C(C1)(C)C,False,CNC1CC(C)(C)C(=O)C(C)(C)C1,True,CNC1CC(C)(C)C(=O)C(C)(C)C1,True
UOB_0001686,UOB_0001686.png,CC(C)(C)c1cc(C(=O)Cl)n(Cc2ccccc2)n1,CC(C)(C)C1=NN(CC2=CC=CC=C2)C(C(=O)Cl)=C1,UOB,True,ClC(=O)c1cc(nn1Cc1ccccc1)C(C)(C)C,True,CC(C)(C)C1=NN(CC2=CC=CC=C2)C(C(=O)Cl)=C1,True,CC(C)(C)c1cc(C(=O)Cl)n(Cc2ccccc2)n1,True
UOB_0002508,UOB_0002508.png,Cc1nn(-c2ccccc2)nc1C(=O)Cl,CC1=NN(C2=CC=CC=C2)N=C1C(=O)Cl,UOB,True,ClC(=O)c1nn(nc1C)c1ccccc1,True,CC1=NN(C2=CC=CC=C2)N=C1C(=O)Cl,True,Cc1nn(-c2ccccc2)nc1C(=O)[CaH],False
USPTO_0004386,USPTO_0004386.png,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(-c3cccc(O)c3)s2)N1c1ccccc1,[H][C@]1(CC[C@H](O)C2=CC=C(F)C=C2)C(=O)N(C2=CC=CC=C2)[C@@H]1C1=CC=C(C2=CC=CC(O)=C2)S1,USPTO,True,O=Nc1cccc(c1)c1ccc(s1)[C@H]1N(c2ccccc2)C(=O)[C@]1(N)CC[C@@H](c1ccc(cc1)F)N=O,False,[H][C@]1(CC[C@H](O)C2=CC=C(P)C=C2)C(=O)N(C2=CC=CC=C2)[C@@H]1C1=CC=C(C2=CC=CC(O)=C2)S1,False,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(-c3cccc(O)c3)s2)N1c1ccccc1,True
UOB_0000879,UOB_0000879.png,NCc1ccc2nccn2c1,NCC1=CN2C=CN=C2C=C1,UOB,True,NCc1ccc2n(c1)ccn2,True,NCC1=C/N2C=CN=C2/C=C\1,True,NCc1ccc2nccn2c1,True
USPTO_0004696,USPTO_0004696.png,Cc1oc(=O)oc1COc1nc(N)nc2c1sc(=O)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC1=C(COC2=NC(N)=NC3=C2SC(=O)N3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)OC(=O)O1,USPTO,True,O=NC[C@H]1O[C@H]([C@@H]([C@@H]1N=O)N=O)*1C(=O)Sc2c1nc(*)*c2OCc1oc(=O)oc1C,False,CC1=C(COC2=NC(N)=NC3=C2SC(=O)C3[C@@H]2[ClH][C@H](CO)[C@@H](O)[C@H]2C)OC(=O)O1,False,Cc1oc(=O)oc1COc1nc(N)nc2c1sc(=O)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,True
UOB_0004142,UOB_0004142.png,OCc1cccnc1N1CCOCC1,OCC1=CC=CN=C1N1CCOCC1,UOB,True,OCc1cccnc1N1CCOCC1,True,OCC1=CC=CN=C1N1CCOCC1,True,OCc1cccnc1N1CCOCC1,True
USPTO_0000821,USPTO_0000821.png,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Br)cn2)c1,COC1=CC(C(=O)NC2=CC=C(Br)C=N2)=C(NC(=O)C2=CC=C(C(=N)N(C)C)C=C2)C=C1,USPTO,True,COc1ccc(c(c1)C(=O)Nc1ccc(cn1)B)NC(=O)c1ccc(cc1)C(=N)N(C)C,False,CBC1=CC=C(NC(=O)C2=C(NC(=O)C3=CC=C(C(=N)N(C)C)C=C3)C=CC(OC)=C2)N=C1,False,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Br)cn2)c1,True
UOB_0005565,UOB_0005565.png,CCOC(=O)c1cc(C(=O)CBr)on1,CCOC(=O)C1=NOC(C(=O)CBr)=C1,UOB,True,CCOC(=O)c1noc(c1)C(=O)CBr,True,CCOC(=O)C1=NOC(C(=O)CBr)=C1,True,CCOC(=O)c1cc(C(=O)CBr)on1,True
USPTO_0004273,USPTO_0004273.png,O=[N+]([O-])c1ccc(C2OCc3ccc(CO)cc3CO2)cc1,O=[N+]([O-])C1=CC=C(C2OCC3=C(C=C(CO)C=C3)CO2)C=C1,USPTO,True,O=NCc1ccc2c(c1)COC(OC2)c1ccc(cc1)N(=O)=O,False,O=[N+]([O-])C1=CC=C(C2OCC3=C(C=C(CO)C=C3)CO2)C=C1,True,CNc1ccc(C2OCc3ccc(CO)cc3CO2)cc1,False
UOB_0003196,UOB_0003196.png,O=S(=O)(c1ccccc1)n1c(CBr)cc2ccccc21,O=S(=O)(C1=CC=CC=C1)N1C(CBr)=CC2=C1C=CC=C2,UOB,True,BrCc1cc2c(n1S(=O)(=O)c1ccccc1)cccc2,True,O=S(=O)(C1=CC=CC=C1)N1C(CBr)=CC2=C1/C=C\C=C/2,True,BrCc1cc2ccccc2n1Sc1ccccc1,False
USPTO_0002468,USPTO_0002468.png,O=[N+]([O-])c1cc(Br)ccc1O,O=[N+]([O-])C1=CC(Br)=CC=C1O,USPTO,True,C**C#Cc1cc(N=O)c(cc1Br)N(=O)=O,False,BC1=CC=C(O)C([N+]([O-])(O)O)=C1,False,O=[N+]([O-])c1cc(Br)ccc1O,True
USPTO_0004904,USPTO_0004904.png,Cc1ccc(OCc2ccccc2)cc1,CC1=CC=C(OCC2=CC=CC=C2)C=C1,USPTO,True,Cc1ccc(cc1)OCc1ccccc1,True,CC1=CC=C(OCC2=CC=CC=C2)C=C1,True,Cc1ccc(OCc2ccccc2)cc1,True
UOB_0002527,UOB_0002527.png,O=C(Cl)c1ccc(-c2ccco2)s1,O=C(Cl)C1=CC=C(C2=CC=CO2)S1,UOB,True,ClC(=O)c1ccc(s1)c1ccco1,True,O=C(Cl)C1=CC=C(C2=CC=CO2)S1,True,O=C(Cl)c1ccc(-c2ccco2)s1,True
USPTO_0001681,USPTO_0001681.png,CO[C@@H](Cc1ccc(NCCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,[H]N(CCCC1=CC=C(OS(C)(=O)=O)C=C1)C1=CC=C(C[C@]([H])(OC)C(=O)O)C=C1,USPTO,True,CO[C@H](C(=O)O)Cc1ccc(cc1)NCCCc1ccc(cc1)OS(=O)(=O)C,True,[H]N(CCCC1=CC=C(OS(C)(=O)=O)C=C1)C1=CC=C(C[C@@]([H])(C)OC)C=C1,False,CO[C@@H](Cc1ccc(NCCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,True
UOB_0000244,UOB_0000244.png,O=Cc1ccc(-c2ccc(C(=O)O)cc2)cc1,O=CC1=CC=C(C2=CC=C(C(=O)O)C=C2)C=C1,UOB,True,O=Cc1ccc(cc1)c1ccc(cc1)C(=O)[Mn],False,O=CC1=CC=C(C2=CC=C(C(=O)O)C=C2)C=C1,True,O=Cc1ccc(-c2ccc(C(=O)O)cc2)cc1,True
USPTO_0004939,USPTO_0004939.png,COc1cc(Oc2ccccc2)ccc1C(=O)O,COC1=CC(OC2=CC=CC=C2)=CC=C1C(=O)O,USPTO,True,COc1cc(ccc1C(=O)O)Oc1ccccc1,True,COC1=CC(OC2=CC=CC=C2)=CC=C1C(=O)O,True,COc1cc(Oc2ccccc2)ccc1C(=O)O,True
UOB_0001424,UOB_0001424.png,CC(C)(C)OC(=O)N1CCCC(Oc2ccc([N+](=O)[O-])cc2)C1,CC(C)(C)OC(=O)N1CCCC(OC2=CC=C([N+](=O)[O-])C=C2)C1,UOB,True,O=C(N1CCCC(C1)Oc1ccc(cc1)N(=O)=O)OC(C)(C)C,True,CC(C)(C)OC(=O)N1CCCC(OC2=CC=C([N+](=O)[O-])C=C2)C1,True,CC(C)(C)OC(=O)N1CCCC(Oc2ccc([N+](=O)[O-])cc2)C1,True
USPTO_0003409,USPTO_0003409.png,[C-]#[N+]c1cc(O)c(O)c(C(=O)NC/C=C/[C@H]2O[C@@H](n3cnc4c(N)ncnc43)C(O)[C@H]2O)c1,N#CC1=CC(C(=O)NCC=C[C@H]2O[C@H](N3C=NC4=C3N=CN=C4N)C(O)C2O)=C(O)C(O)=C1,USPTO,False,N#Cc1cc(O)c(c(c1)C(=O)*C/C=C/[C@H]1O[C@H]([C@H]([C@H]1O)O)n1cnc2c1ncnc2N)*,False,N#CC1=CC(C(=O)NC/C=C/[C@H]2O[C@@H](N3/C=N\C4=C3N=CN=C4NI)C(O)C2O)=C(O)C(O)=C1,False,CC.N#Cc1cc(O)c(O)c(C(=O)NC/C=C/C2OC(n3cnc4c(N)ncnc43)C(O)C2O)c1,False
UOB_0004040,UOB_0004040.png,OCc1cccc(Cn2ccnc2)c1,OCC1=CC=CC(CN2C=CN=C2)=C1,UOB,True,OCc1cccc(c1)Cn1cncc1,True,OCC1=CC=CC(CN2C=CN=C2)=C1,True,OCc1cccc(Cn2ccnc2)c1,True
UOB_0003554,UOB_0003554.png,COC(=O)c1ccc2c(I)cn(C(=O)OC(C)(C)C)c2c1,COC(=O)C1=CC=C2C(I)=CN(C(=O)OC(C)(C)C)C2=C1,UOB,True,COC(=O)c1ccc2c(c1)n(cc2I)C(=O)OC(C)(C)C,True,CCC1=CN(C(=O)OC(C)(C)C)/C2=C/C(C(=O)OC)=C/C=C\12,False,CC.COC(=O)c1ccc2c(C)cn(C(=O)OC(C)(C)C)c2c1,False
USPTO_0003550,USPTO_0003550.png,CCc1cnc(N(CCc2ccc(OC(C)(C)C(=O)O)cc2)Cc2cccc(C(F)(F)F)c2)nc1,CCC1=CN=C(N(CCC2=CC=C(OC(C)(C)C(=O)O)C=C2)CC2=CC=CC(C(F)(F)F)=C2)N=C1,USPTO,True,CCc1cnc(nc1)*(Cc1cccc(c1)C(F)(F)F)CCc1ccc(cc1)OC(C(=O)O)(C)C,False,CCC1=CN=C(N(CCC2=CC=C(OC(C)(C)C(=O)O)C=C2)CC2=CC=CC(C(C)(F)F)=C2)N=C1,False,CCc1cnc(N(CCc2ccc(OC(C)(C)C(=O)O)cc2)Cc2cccc(C(F)(F)F)c2)nc1,True
UOB_0005135,UOB_0005135.png,Cc1oncc1S(=O)(=O)Cl,CC1=C(S(=O)(=O)Cl)C=NO1,UOB,True,Cc1oncc1S(=O)(=O)Cl,True,CC1=C(S(=O)(=O)Cl)C=NO1,True,C=C/C(=C(/C)CC)[SH](C)C,False
USPTO_0003008,USPTO_0003008.png,CCCCCc1ccc(S(=O)(=O)NCCCc2nc(-c3ccccc3)[nH]c2-c2ccc(OC)cc2)cc1,CCCCCC1=CC=C(S(=O)(=O)NCCCC2=C(C3=CC=C(OC)C=C3)NC(C3=CC=CC=C3)=N2)C=C1,USPTO,True,CCCCCc1ccc(cc1)S(=O)(=O)NCCCc1nc([nH]c1c1ccc(cc1)OC)c1ccccc1,True,CCCCCC1=CC=C(S(=O)(=O)NCCCC2=C(C3=CC=C(OC)C=C3)NC(C3=CC=CC=C3)=N2)C=C1,True,CCCCCc1ccc(S(=O)(=O)NCCCc2nc(-c3ccccc3)[nH]c2-c2ccc(OC)cc2)cc1,True
UOB_0004033,UOB_0004033.png,OCc1cccc(-n2cccn2)c1,OCC1=CC(N2C=CC=N2)=CC=C1,UOB,True,OCc1cccc(c1)n1cccn1,True,OCC1=CC(N2C=CC=N2)=CC=C1,True,OCc1cccc(-n2cccn2)c1,True
USPTO_0002773,USPTO_0002773.png,Nc1ccccc1NC(=O)c1ccc(CN2CCCN(Cc3cccnc3)C2=O)cc1,NC1=C(NC(=O)C2=CC=C(CN3CCCN(CC4=CC=CN=C4)C3=O)C=C2)C=CC=C1,USPTO,True,O=C(c1ccc(cc1)CN1CCCN(C1=O)Cc1cccnc1)*c1ccccc1*,False,CC1=C(NC(=O)C2=CC=C(CN3CCCN(CC4=CC=CN=C4)C3=O)C=C2)C=CC=C1,False,Nc1ccccc1NC(=O)c1ccc(CN2CCCN(Cc3cccnc3)C2=O)cc1,True
UOB_0003424,UOB_0003424.png,O=S(=O)(Cl)Cc1ccccc1Br,O=S(=O)(Cl)CC1=C(Br)C=CC=C1,UOB,True,Cc1ccccc1CS(=O)(=O)Cl,False,O=S(=O)(Cl)CC1=C(Br)C=CC=C1,True,ClSCc1ccccc1Br,False
UOB_0000650,UOB_0000650.png,NCc1cccc(CN2CCOCC2)c1,NCC1=CC(CN2CCOCC2)=CC=C1,UOB,True,NCc1cccc(c1)CN1CCOCC1,True,NCC1=CC(CN2CCOCC2)=CC=C1,True,NCc1cccc(CN2CCOCC2)c1,True
USPTO_0003460,USPTO_0003460.png,COc1ccc(C2(c3ccc(OC)cc3)Oc3cc(C(F)(F)F)cc(C(=O)NC/C=C/[C@H]4O[C@@H](n5cnc6c(N)ncnc65)[C@H]5OC(C)(C)OC54)c3O2)cc1,COC1=CC=C(C2(C3=CC=C(OC)C=C3)OC3=C(O2)C(C(=O)NCC=C[C@H]2O[C@@H](N4C=NC5=C4N=CN=C5N)C4OC(C)(C)OC42)=CC(C(F)(F)F)=C3)C=C1,USPTO,False,COc1ccc(cc1)C1(Oc2c(O1)c(cc(c2)C(F)(F)F)C(=O)*C/C=C/C1=C2OC(OC2[C@@H](O1)n1cnc2c1ncnc2N)(C)C)c1ccc(cc1)OC,False,[H]C1=CO=CC(C)=C1/C=C\C[C@@H]1C[C@H](/[SH]=N/[C@H]2C[C@@H]2C(=C)C2=CC(CCC)=CC3=C2CC(C2=CC=C(CC)C=C2)(C2=CC=C(OC)C=C2)C3)C2CC(C)(C)CC21,False,COc1ccc(C2(c3ccc(OC)cc3)Oc3cc(C(F)(F)F)cc(C(=O)NC/C=C/C4OC(n5cnc6c(N)ncnc65)C5OC(C)(C)OC45)c3O2)cc1,False
UOB_0004699,UOB_0004699.png,COc1ccc(-c2c(C(=O)O)sc(SC)c2C#N)cc1,COC1=CC=C(C2=C(C(=O)O)SC(SC)=C2C#N)C=C1,UOB,True,N#Cc1c(SC)sc(c1c1ccc(cc1)OC)C(=O)O,True,COC1=CC=C(C2=C(C(=O)O)SC(SC)=C2C#N)C=C1,True,COc1ccc(-c2c(C(=O)O)sc(SC)c2C#N)cc1,True
USPTO_0005376,USPTO_0005376.png,COC(=O)C(COC(=O)CC(C)OC(=O)C(C)C)NC(=O)c1nccc(OC)c1O,COC(=O)C(COC(=O)CC(C)OC(=O)C(C)C)NC(=O)C1=NC=CC(OC)=C1O,USPTO,True,COC(=O)C(NC(=O)c1nccc(c1*)OC)COC(=O)CC(OC(=O)C(C)C)C,False,COC(=O)C(COC(=O)CC(C)OC(=O)C(C)C)NC(=O)C1=NC=CC(OC)=C1O,True,COC(=O)C(COC(=O)CC(C)OC(=O)C(C)C)NC(=O)c1nccc(OC)c1O,True
UOB_0003541,UOB_0003541.png,COC(=O)c1ccc2c(I)c[nH]c2c1,COC(=O)C1=CC=C2C(F)=CNC2=C1,UOB,False,COC(=O)c1ccc2c(c1)[nH]cc2I,True,CCC1=CNC2=CC(C(=O)OC)=CC=C12,False,,False
UOB_0003728,UOB_0003728.png,Nc1ccnc(Cl)c1,NC1=CC(Cl)=NC=C1,UOB,True,Nc1ccnc(c1)Cl,True,NC1=CC(Cl)=NC=C1,True,,False
USPTO_0004501,USPTO_0004501.png,C=CCCC[C@@H]1C[C@@H](OC(=O)c2ccc(S(C)(=O)=O)cc2)C[C@](OC)([C@@H]2CSC(=O)N2Cc2ccc(OC)cc2)O1,[H][C@@]1(C2(OC)CC(OC(=O)C3=CC=C(S(C)(=O)=O)C=C3)C[C@@H](CCCC=C)O2)CSC(=O)N1CC1=CC=C(OC)C=C1,USPTO,False,C=CCCCC1CC(OC(=O)c2ccc(cc2)S(=O)(=O)C)CC(O1)(OC)C1CSC(=O)[N]1(CC)Cc1ccc(cc1)OC,False,[H][C@@]1([C@@]2(OC)C[C@H](OC(=O)C3=CC=C(SC=O)C=C3)C[C@@H](CCCC=C)O2)CSC(=O)[N+]1=P,False,,False
USPTO_0003616,USPTO_0003616.png,CCc1cnc(N(CCCc2ccc(O)cc2)Cc2cccc(OC(F)(F)F)c2)nc1,CCC1=CN=C(N(CCCC2=CC=C(O)C=C2)CC2=CC(OC(F)(F)F)=CC=C2)N=C1,USPTO,True,CCc1c*c(nc1)N(Cc1cccc(c1)OC(I)(F)F)CCCc1ccc(cc1)O,False,CCC1=CB=C([H](CCCC2=CC=C(O)C=C2)CC2=CC(OC(F)(F)F)=CC=C2)N=C1,False,CCc1cnc(N(CCCc2ccc(O)cc2)Cc2cccc(OC(F)(F)F)c2)nc1,True
UOB_0004839,UOB_0004839.png,CC(C)(C)OC(O)=NC1CCN(c2ccc(C#N)cc2)CC1,CC(C)(C)OC(=O)NC1CCN(C2=CC=C(C#N)C=C2)CC1,UOB,False,N=C(C1CCC(CC1)CCc1ccc(cc1)C#[I]=C)[IH]C(=*)*C(C)(C)C,False,CC(C)(C)OC(=O)NC1CCN(C2=CC=C(C#N)C=C2)CC1,False,CC(N)c1ccc(N2CCC(OC(C)(C)C)CC2)cc1.NC=O,False
