Key,Smiles,Group,InitKey
drugbank_0000210,O=C(O)[C@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(N2CCC(c3ccccc3)CC2)cc1,drugbank,DB02449
drugbank_0000794,[111In+3].[O-]c1cccc2cccnc12.[O-]c1cccc2cccnc12.[O-]c1cccc2cccnc12,drugbank,DB09473
drugbank_0000271,CCCCCN[C@H](O)[C@H](Cc1ccc(OCC(=O)O)c(C(=O)O)c1)N[C@@H](O)[C@H](Cc1ccccc1)N[C@@H](O)OC(C)(C)C,drugbank,DB02977
drugbank_0001125,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,drugbank,DB15588
drugbank_0000282,Cc1cccc2c(=O)[nH]c(CCCN3CC=C(c4ccc(F)cc4)CC3)nc12,drugbank,DB03072
drugbank_0000620,COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC,drugbank,DB07615
drugbank_0000841,CC(/C=C/[C@@H]1C[C@]1(C)c1ccc2c(c1)C(C)(C)CCC2(C)C)=C\C(=O)O,drugbank,DB11806
drugbank_0000363,CCOC(=O)c1c(C)nn(-c2ccccc2Cl)c1C,drugbank,DB03807
drugbank_0000944,C[C@@H](C1CC1)N1Cc2cc(-c3cc(C(=O)N(C)C)no3)cc(Cl)c2C1=O,drugbank,DB13102
drugbank_0000749,CC(=O)N[C@@H](CC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O,drugbank,DB08835
drugbank_0000418,[C-]#[N+]C,drugbank,DB04337
drugbank_0000433,O[C@@H](CS)[C@@H](O)CS,drugbank,DB04447
drugbank_0000444,c1ccc2[nH]ccc2c1,drugbank,DB04532
drugbank_0000543,C=CCN(C(=O)c1cc(Cl)cc(OCCCONC(=N)N)c1)C1CCCC1,drugbank,DB06859
drugbank_0000528,Nc1ccncc1,drugbank,DB06637
drugbank_0000387,CN(C)c1cccc2c(S(=O)(=O)NCCCCNC(=O)C34CC5CC(CC(C5)C3)C4)cccc12,drugbank,DB04032
drugbank_0000373,CC(=O)N[C@H]1C(O)O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,drugbank,DB03951
drugbank_0000526,C/C=C(\C)C(=O)O[C@@H]1C[C@H]2[C@@H](CC=C3C[C@@H](O[C@H]4C[C@H](OC)[C@H](O[C@H]5C[C@H](OC)[C@H](O[C@@H]6O[C@H](C)[C@@H](O)[C@H](OC)[C@H]6O)[C@@H](C)O5)[C@@H](C)O4)CC[C@@]32C)[C@@]2(O)CC[C@H](C(C)=O)[C@@]12C,drugbank,DB06569
drugbank_0000279,O=C(O)c1nc2ccccc2[nH]1,drugbank,DB03028
drugbank_0001128,CC(=O)c1cc(C(=O)N[C@@H](C)Cn2ccc(-c3ccc(C#N)c(Cl)c3)n2)n[nH]1,drugbank,DB15647
drugbank_0000935,CNC(=O)C[C@@H]1NC(=O)c2csc(n2)-c2ccc(-c3nc(N(CCCCC(=O)O)C(=O)O[C@H]4CC[C@H](C(=O)O)CC4)cs3)nc2-c2csc(n2)-c2csc(n2)[C@H]([C@@H](O)c2ccccc2)NC(=O)CNC(=O)c2nc(sc2COC)[C@H](C(C)C)NC(=O)c2nc1sc2C,drugbank,DB13013
drugbank_0000552,CCNC(=O)c1cc2c(-c3cc(OCCN4CCCC4)c(Cl)cc3Cl)nc(N)nc2s1,drugbank,DB06969
drugbank_0000020,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,drugbank,DB00402
drugbank_0000374,NC(N)=N[C@@H](C(=O)NCC(=O)N1CCC(c2cc(-c3cccc(Cl)c3Cl)n[nH]2)CC1)C1CCCCC1,drugbank,DB03957
drugbank_0000475,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,drugbank,DB04854
drugbank_0000762,COC1=C(OC)C(=O)C(CCCCCCCCCCCCO)=C(C)C1=O,drugbank,DB09081
drugbank_0000652,Cc1cccc(-n2cnc3cc(N)ccc32)c1,drugbank,DB07972
drugbank_0000006,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1,drugbank,DB00229
drugbank_0000992,CC(N)CCCC(C)(C)O,drugbank,DB13574
drugbank_0001018,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1Br,drugbank,DB13795
drugbank_0001009,CSCC1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)O1,drugbank,DB13724
drugbank_0000414,O=c1[nH]c(NC[C@H](O)[C@H](O)[C@H](O)CO)c(CCCCCP(=O)(O)O)c(=O)[nH]1,drugbank,DB04266
drugbank_0000950,Cc1cc(=O)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc12,drugbank,DB13177
drugbank_0000558,C[C@H](NC1=NC(=O)[C@](C)(C(C)(C)O)S1)c1ccc(F)cc1,drugbank,DB07017
drugbank_0000133,O=C(O)[C@@H](CO)OP(=O)(O)O,drugbank,DB01709
drugbank_0001126,NC(=O)Nc1ccc(OC(F)(F)F)cc1,drugbank,DB15610
drugbank_0000491,NCCc1c[nH]cn1,drugbank,DB05381
drugbank_0000542,N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CNC2CCCCCCC2)cc1,drugbank,DB06858
drugbank_0000464,CC(C)C[C@H](NC(=O)[C@@H](Cc1cccc2ccccc12)NC(=O)N1CCOCC1)B(O)O,drugbank,DB04732
drugbank_0000535,C[C@@H]1C(=O)O[C@H]2[C@H](O)[C@]34[C@@H]5OC(=O)[C@]3(O[C@@H]3OC(=O)[C@H](O)[C@@]34[C@H](C(C)(C)C)[C@H]5O)[C@@]12O,drugbank,DB06745
drugbank_0001047,CCN(CCO)c1ccc(/N=N/c2ncc([N+](=O)[O-])s2)c(C)c1,drugbank,DB14203
drugbank_0000646,Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CC[C@H](N(C)C)C4)cc3)ncc2F)n1C(C)C,drugbank,DB07936
drugbank_0000608,N[C@@H](Cc1ccccc1)[C@H](O)CNS(=O)(=O)c1ccc2ccccc2c1,drugbank,DB07522
drugbank_0000274,CCCCCCCCCCCCCCCC(=O)SCCNC(C)=O,drugbank,DB02990
drugbank_0000822,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C([C@@H]3CCCO3)CS[C@H]12)c1csc(N)n1,drugbank,DB11505
drugbank_0000547,N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1cccc(Cl)c1,drugbank,DB06919
drugbank_0000289,Cc1cn([C@H]2CC[C@@H](COP(=O)(O)O)O2)c(=O)[nH]c1=O,drugbank,DB03150
drugbank_0001001,C[N+](C)(C)CCOC(Cc1ccccc1)c1ccccc1,drugbank,DB13630
drugbank_0000093,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,drugbank,DB01337
drugbank_0000851,Nc1ncn([C@H]2C[C@H](OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(=O)nc(N)[nH]c54)C[C@@H]3O)[C@@H](CO)O2)c(=O)n1,drugbank,DB11918
drugbank_0000108,C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,drugbank,DB01485
drugbank_0000661,C=CC(=O)c1ccc(CCCCCC)cc1,drugbank,DB08085
drugbank_0001000,CCCCC1C(=O)NN(c2ccccc2)C1=O,drugbank,DB13629
drugbank_0000832,[In],drugbank,DB11659
drugbank_0000143,NC[C@@]1(O)NC(=O)C(O)=[N+]1CC(=O)O,drugbank,DB01797
drugbank_0000359,C[C@@H](Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1)C(=O)O,drugbank,DB03781
drugbank_0001124,CCOC(=O)c1ccccc1O,drugbank,DB15576
drugbank_0000011,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,drugbank,DB00251
drugbank_0000816,Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12,drugbank,DB11419
drugbank_0000335,C=C1CS[C@H]([C@@H](C=O)NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)N=C1C(=O)O,drugbank,DB03530
drugbank_0000892,C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1cccc([C@@](C)(O)C(F)(F)F)c1,drugbank,DB12419
drugbank_0000217,O=c1[nH]c(Nc2ccccc2)nc2c1ncn2CCCCO,drugbank,DB02495
drugbank_0000544,O=c1[nH]c(=O)n(COCCO)cc1Cc1cccc(OCc2ccccc2)c1,drugbank,DB06873
drugbank_0000997,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,drugbank,DB13609
drugbank_0000366,CCN[C@H]1CN(CCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,drugbank,DB03877
drugbank_0001055,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,drugbank,DB14545
drugbank_0001052,CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Al+3],drugbank,DB14518
drugbank_0000178,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)NP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,drugbank,DB02082
drugbank_0000753,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,drugbank,DB08954
drugbank_0000205,CCOC(=O)C(=O)N1CCCCC1,drugbank,DB02419
drugbank_0000129,C[C@@H]1CC(=O)NN=C1c1ccc(NC2=C(Cc3cccc(I)c3)C(=O)CCC2)cc1,drugbank,DB01640
drugbank_0000200,O=C(O)/C(F)=C\c1ccc([O-])cc1,drugbank,DB02384
drugbank_0000119,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,drugbank,DB01588
drugbank_0001115,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1nnc2ccccn12,drugbank,DB15396
drugbank_0000485,CC(C)=CCC/C(C)=C/CNCCNC1C2CC3CC(C2)CC1C3,drugbank,DB05186
drugbank_0001049,O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O.O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O.[Ca+2],drugbank,DB14483
drugbank_0000103,C[C@]12CC[C@@H]3[C@H]4CC[C@H](O)CC4=CC[C@H]3[C@@H]1CC[C@@H]2O,drugbank,DB01455
drugbank_0000369,N[C@H](C(=O)O)c1ccc(O)c(Cl)c1,drugbank,DB03898
drugbank_0000503,COC(=O)Nc1nc2cc(Sc3ccc(NC(=O)[C@H](C)N)cc3)ccc2[nH]1,drugbank,DB05932
drugbank_0000555,CCOc1cc(C[C@H]2SC(=S)N(CC(=O)O)C2=O)c(Br)c(Br)c1O,drugbank,DB06998
drugbank_0000199,CC(=O)N[C@@H](CCCNC(N)=O)C(=O)O,drugbank,DB02368
drugbank_0000278,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(O)(=S)S)[C@@H](O)C1O,drugbank,DB03011
drugbank_0000669,Nc1ncc2cc(-c3c(Br)cccc3Br)c(N)nc2n1,drugbank,DB08144
drugbank_0000478,CCCCCCCC/C=C\CCCCCCCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,drugbank,DB04870
drugbank_0000523,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCNC[C@@H]1OC,drugbank,DB06422
drugbank_0000813,N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,drugbank,DB11398
drugbank_0000651,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1cncc(C(N)=O)c1,drugbank,DB07970
drugbank_0000849,[111In],drugbank,DB11916
drugbank_0000976,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,drugbank,DB13437
drugbank_0000679,CC(C)OC(=O)[C@H](O)[C@@H](N)CC1CCCCC1,drugbank,DB08288
drugbank_0000417,O=C(NO)N[C@H](Cc1ccccc1)C(=O)O,drugbank,DB04316
drugbank_0000258,CSCCC(=O)C1=N/C(=C/c2ccc([O-])cc2)C(=O)N1CC=O,drugbank,DB02781
drugbank_0000092,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,drugbank,DB01332
drugbank_0000958,CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,drugbank,DB13256
drugbank_0001093,Cc1cc([C@@H](C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1,drugbank,DB14980
drugbank_0000004,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,drugbank,DB00205
drugbank_0000231,C=C1CO[C@H](C(C=O)(NC(=O)[C@@H](C(=O)O)c2ccc(O)cc2)OC)N=C1C(=O)O,drugbank,DB02588
drugbank_0000864,C[C@@](C(=O)O[C@H]1C[N+]2(CCc3ccc(F)cc3)CCC1CC2)(c1ccccc1)N1CCCCC1,drugbank,DB12115
drugbank_0000506,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(=O)O)[C@@H]2[C@@H]1O,drugbank,DB05990
drugbank_0000122,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,drugbank,DB01618
drugbank_0000290,[Cu]12[Cu]3[Cu]4[Cu]1S234,drugbank,DB03151
drugbank_0000519,C/C(=N\O)c1ncc([C@@H](O)[C@H](O)[C@H](O)CO)[nH]1,drugbank,DB06297
drugbank_0000598,O=C(NC(=O)c1cc(F)c(F)cc1Cl)Nc1ccc(C(=O)O)cc1OC(F)(F)F,drugbank,DB07395
drugbank_0000031,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,drugbank,DB00494
drugbank_0000691,CC(C)Oc1ccc(CC[C@@]2(C3CCCC3)CC(O)=CC(=O)O2)cc1F,drugbank,DB08390
drugbank_0001099,C=C(C#N)C(=O)OCCCCCCCC,drugbank,DB15086
drugbank_0001050,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O.O=C1O[C@H]([C@@H](O)CO)C([O-])=C1[O-].[Fe+2],drugbank,DB14490
drugbank_0000667,CC(C)Nc1cc(Cl)nc2c(C#N)cnn12,drugbank,DB08139
drugbank_0000051,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,drugbank,DB00805
drugbank_0000838,C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,drugbank,DB11774
drugbank_0000619,CC(=O)C1=C(O)N2[C@H](C1=O)[C@H]1c3c[nH]c4cccc(c34)C[C@H]1C2(C)C,drugbank,DB07604
drugbank_0001073,N=C(N)c1ccc(/C=C/c2ccc(C(=N)N)cc2O)cc1,drugbank,DB14753
drugbank_0000415,N[C@H]1CC[C@H](Nc2nc(NCc3ccccc3)c3ncn(C4CCCC4)c3n2)CC1,drugbank,DB04288
drugbank_0000602,CCCC(=O)N[C@H]1/C(=N/OC(=O)Nc2ccccc2)O[C@H](CO)[C@@H](O)[C@@H]1O,drugbank,DB07432
drugbank_0000276,CC(=O)O[C@H]1CC(C)(C)C(=C=C/C(C)=C/C=C/C=C/C=C(C)/C=C2/C=C(/C=C/[C@@]34O[C@]3(C)C[C@@H](O)CC4(C)C)C(=O)O2)[C@](C)(O)C1,drugbank,DB03001
drugbank_0000404,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OC(=O)[C@@H](N)Cc2cnc[nH]2)[C@@H](O)[C@H]1O,drugbank,DB04201
drugbank_0000172,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)c3nccn3[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,drugbank,DB02017
drugbank_0000683,O=C1CCCCc2cnn3c(NC4CC4)nc(nc23)Nc2cccc(c2)N1,drugbank,DB08338
drugbank_0000814,COCC(=O)Nc1cc(Sc2ccccc2)ccc1N=C(NC(=O)OC)NC(=O)OC,drugbank,DB11409
drugbank_0000844,CN1CC(=O)NC1=N,drugbank,DB11846
drugbank_0001105,O=C(Nc1cnccc1Cl)N1CCN(Cc2ccc3c(c2)OC(F)(F)O3)CC1,drugbank,DB15173
drugbank_0000214,N=C(N)NCCC[C@@H](C(=O)O)N1CCC1=O,drugbank,DB02475
drugbank_0000773,CNCCC(Oc1ccccc1OC)c1ccccc1,drugbank,DB09186
drugbank_0000177,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,drugbank,DB02076
drugbank_0001020,O=c1cc(Cc2ccccc2)[nH]c(=S)[nH]1,drugbank,DB13804
drugbank_0000792,CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I,drugbank,DB09347
drugbank_0000622,Cc1cccc(C)c1OCC(=O)O,drugbank,DB07634
drugbank_0000261,CN(C)CCCNC(=O)c1cccc2c(N)c3ccccc3nc12,drugbank,DB02842
drugbank_0000354,N[C@@H](Cc1c(O)[nH]c2ccccc12)C(=O)O,drugbank,DB03679
drugbank_0000266,O=C(O)c1ccc(-c2ccccc2Cl)o1,drugbank,DB02909
drugbank_0000850,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC[C@@](C)(O)CCC1=C(C)C(=O)C(C)=C(C)C1=O,drugbank,DB11917
drugbank_0000788,[F-].[Na+],drugbank,DB09325
drugbank_0000286,O=C(O)[C@H](CF)OP(=O)(O)O,drugbank,DB03113
drugbank_0000102,CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,drugbank,DB01452
drugbank_0000995,O=[As](O)(O)c1ccc(NCCNc2ccc([As](=O)(O)O)cc2)cc1,drugbank,DB13599
drugbank_0000518,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,drugbank,DB06288
drugbank_0000130,C[C@H](O)[C@H](N)c1nc(Cc2c[nH]c3cccc(F)c23)c(O)n1CC(=O)O,drugbank,DB01674
drugbank_0000639,CCc1ccc(O[C@@H](Cc2ccccc2)C(=O)O)cc1,drugbank,DB07842
drugbank_0000245,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H]2O)c(=O)[nH]1,drugbank,DB02714
drugbank_0000402,NS(=O)(=O)c1ccc(C(=O)NCc2ccc(F)cc2F)cc1,drugbank,DB04180
drugbank_0000744,NC(=O)c1cnc2ccn(S(=O)(=O)c3ccccc3[N+](=O)[O-])c2c1,drugbank,DB08791
drugbank_0000799,Oc1cccc(O)c1,drugbank,DB11085
drugbank_0000008,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,drugbank,DB00235
drugbank_0001006,C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4C=C(OC5CCCC5)CC[C@@H]4[C@H]3CC[C@@]21C,drugbank,DB13685
drugbank_0001037,O=C(O)CNC(=O)CNC(=O)CNC(=O)CSC(=O)c1ccccc1,drugbank,DB14082
drugbank_0000309,O=C(O)C1=C[C@H](O)[C@@H](O)CO1,drugbank,DB03284
drugbank_0000512,C=C1/C(=C\C=C2/CCC[C@]3(C)C([C@@H](C)C/C=C/C(O)(CC)CC)=CC[C@@H]23)C[C@@H](O)C[C@@H]1F,drugbank,DB06194
drugbank_0000959,CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1,drugbank,DB13274
drugbank_0000729,CC(C)c1cnc(NC(=O)Cc2cccnc2)s1,drugbank,DB08677
drugbank_0000340,c1ccc(C2(N3CCCCC3)CCCCC2)cc1,drugbank,DB03575
drugbank_0000759,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1,drugbank,DB09022
drugbank_0000182,O=C1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,drugbank,DB02125
drugbank_0000230,C=C(C)[C@@H](N=C(O)C(CS)N=C(O)CCCC(N)C(=O)O)C(=O)O,drugbank,DB02582
drugbank_0000456,CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,drugbank,DB04681
drugbank_0000684,CC(C)Nc1nc2ccc(-c3ocnc3-c3ccccc3F)cc2s1,drugbank,DB08352
drugbank_0000142,O=C1NC(=O)C(c2cccc(Cl)c2)=C1Nc1ccc(Cl)c(C(=O)O)c1,drugbank,DB01793
drugbank_0000858,CNC(=O)c1ccc2cc([C@@]3(O)CCn4cncc43)ccc2c1,drugbank,DB12066
drugbank_0001031,N#Cc1ccc(N2CCC[C@@H]2[C@@H](O)C(F)(F)F)cc1C(F)(F)F,drugbank,DB13934
drugbank_0000445,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,drugbank,DB04557
drugbank_0000599,C[C@H]1CNC(=O)c2[nH]c3ccc(C(=O)Nc4nc(C(=O)NCCN(C)C)cs4)cc3c21,drugbank,DB07406
drugbank_0000342,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,drugbank,DB03585
drugbank_0000672,CCCCCCP(=O)(O)O[C@H]1C[C@@H](C)CC[C@@H]1C(C)C,drugbank,DB08201
drugbank_0000502,O=C(Nc1ccc(OC(F)(F)F)cc1)c1sccc1NCc1ccnc2ccccc12,drugbank,DB05913
drugbank_0000592,CN1C[C@@H](O)C2=CC(=O)C(=O)C=C21,drugbank,DB07339
drugbank_0000040,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,drugbank,DB00598
drugbank_0000779,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1,drugbank,DB09227
drugbank_0000819,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3[C@@H](C)C[C@@]21C,drugbank,DB11440
drugbank_0000107,CCC1(CC)C(=O)NC(=O)NC1=O,drugbank,DB01483
drugbank_0000213,COC(=O)NCCCCCC(=O)N[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,drugbank,DB02474
drugbank_0001064,C=CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,drugbank,DB14639
drugbank_0000154,C[C@@H]1C[C@@H](N(C)O)N[C@H]1C(=O)O,drugbank,DB01855
drugbank_0000187,C=Cc1c(C)c2n3c1=Cc1c(C)c(CCC(=O)O)c4n1[Fe]31n3c(c(C)c(CC)c3C=2)C=c2c(C)c(CCC(=O)O)c(n21)=C4,drugbank,DB02182
drugbank_0000170,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)OC[C@H]2O[C@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O,drugbank,DB01975
drugbank_0000471,N=C(N)c1ccc(O[C@H]2CO[C@@H]3[C@H](Oc4cccc(C(=N)N)c4)CO[C@H]23)cc1,drugbank,DB04791
drugbank_0000480,CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]1CCCN2C(=O)CC[C@H](NC(=O)c3nccc4ccccc34)C(=O)N12,drugbank,DB04875
drugbank_0000612,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(=O)CS)CC2,drugbank,DB07574
drugbank_0000220,O=P(O)(O)OC[C@H](O)CO,drugbank,DB02515
drugbank_0000352,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,drugbank,DB03671
drugbank_0000253,O=C(O)c1cc(C(=O)O)c(C(=O)O)cc1C(=O)O,drugbank,DB02749
drugbank_0000396,Cc1ccc(O)c(O)c1,drugbank,DB04120
drugbank_0000171,N[C@H](Cc1ccc(I)cc1)C(=O)NO,drugbank,DB01980
drugbank_0000593,N#Cc1ccc(Nc2nc(N)nc(Oc3c(Cl)cccc3Cl)n2)cc1,drugbank,DB07343
drugbank_0000879,CC(C)[C@](O)(c1ccc2cc(OC(F)F)c(OC(F)F)cc2c1)c1cnn[nH]1,drugbank,DB12275
drugbank_0000204,O=C(O)c1nonc1O,drugbank,DB02401
drugbank_0000319,Cc1nnc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)o1,drugbank,DB03354
drugbank_0000368,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NNC(=O)NNC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,drugbank,DB03891
drugbank_0001008,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,drugbank,DB13717
drugbank_0000509,COc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OC)c(OC)c2)cc1OC,drugbank,DB06133
drugbank_0000027,C[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21.[Br-],drugbank,DB00462
drugbank_0000801,O=[N+]([O-])[O-].[K+],drugbank,DB11090
drugbank_0000723,CC(C)C[C@H](N)CN1CCCN2CCC[C@H]21,drugbank,DB08629
drugbank_0000065,CCOC(=O)C=C(C)C=CC=C(C)C=Cc1c(C)cc(OC)c(C)c1C,drugbank,DB00926
drugbank_0000656,CC(C)(NC(=O)c1ccc2c(C3CCCCC3)c3n(c2c1)CCOc1ccccc1-3)C(=O)O,drugbank,DB08031
drugbank_0000106,CCC(=O)OC1(c2ccccc2)CCN(C)CC1,drugbank,DB01478
drugbank_0000621,NCc1ccc(-c2cccnc2)o1,drugbank,DB07621
drugbank_0001117,O=C(O)c1ccc(CCCc2c(CCNS(=O)(=O)Cc3ccccc3C(F)(F)F)n(C(c3ccccc3)c3ccccc3)c3ccc(Cl)cc23)cc1,drugbank,DB15426
drugbank_0000705,C[C@H](N)[P@](=O)(O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,drugbank,DB08506
drugbank_0000360,Cc1ncc(COP(=O)(O)O)c(C/N=C2\CONC2=O)c1O,drugbank,DB03787
drugbank_0001121,C[C@@H]1OC(c2ccccc2O)=N[C@H]1[C@H](O)[C@H](O)C(=O)NC(CO)CO,drugbank,DB15554
drugbank_0000047,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,drugbank,DB00708
